,Country,time zone,Time_out,Time_in,City,web_browser,operating_sys,from_url,to_url,Longtuide,Latituide
1479,US,America/New_York,1331925162.0,1331902395.0,Washington,Mozilla/5.0,Macintosh,t.co,www.nasa.gov,38.909698, -77.023102
1480,US,America/New_York,1331925163.0,1303912792.0,Potomac,Mozilla/4.0,Windows,www.citizencorps.gov,www.citizencorps.gov,39.027401, -77.236504
1481,US,America/New_York,1331925162.0,1331902395.0,Washington,Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,38.909698, -77.023102
1482,US,America/New_York,1331925163.0,1319563556.0,Acworth,Mozilla/5.0,Windows,direct,www.nysdot.gov,34.1036, -84.637398
1483,US,America/New_York,1331925163.0,1331911584.0,Syracuse,Mozilla/5.0,Macintosh,www.facebook.com,www.whitehouse.gov,43.051399, -76.149498
1484,US,America/New_York,1331925164.0,1319563556.0,Acworth,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,34.1036, -84.637398
1485,GB,Europe/London,1331925163.0,1320344392.0,Newtownabbey,Mozilla/5.0,Windows NT 6.1,maydayidahominecomplex.com,www.sec.gov,54.666698, -5.8667
1486,US,America/Chicago,1331925165.0,1319563556.0,Frisco,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,33.149899, -96.855499
1487,IT,Europe/Rome,1331925165.0,1331922854.0,Rome,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,41.900002, 12.4833
1488,US,America/New_York,1331925166.0,1331922854.0,Yale,Mozilla/4.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,43.137001, -82.8181
1489,US,America/New_York,1331925168.0,1331908890.0,Newtown,Mozilla/5.0,iPhone,t.co,www.cbo.gov,40.264702, -74.953499
1490,US,America/New_York,1331925170.0,1331924601.0,Springfield,Mozilla/4.0,Windows NT 6.1,direct,www.mcc.gov,38.770599, -77.215698
1491,CA,America/Winnipeg,1331925171.0,1331742257.0,Winnipeg,Mozilla/5.0,iPhone,direct,www.irs.gov,49.883301, -97.166702
1492,SE,Europe/Stockholm,1331925173.0,1331728309.0,Gorg,Mozilla/4.0,Macintosh,www.nasa.gov,www.nasa.gov,57.716702, 11.9667
1493,NL,Europe/Amsterdam,1331925177.0,1331905486.0,Apeldoorn,Mozilla/5.0,Linux,twitter.com,modis.gsfc.nasa.gov,52.216702, 5.9667
1494,US,America/Chicago,1331925178.0,1319563556.0,Frisco,Mozilla/5.0,Windows NT 6.0,direct,www.nysdot.gov,33.149899, -96.855499
1495,US,America/New_York,1331925180.0,1328636521.0,Louisville,Mozilla/5.0,Macintosh,direct,www.in.gov,38.2085, -85.691803
1496,US,America/New_York,1331925181.0,1331906985.0,Clermont,Mozilla/5.0,Windows NT 6.1,hootsuite.com,www.nih.gov,28.504999, -81.789703
1497,NL,Europe/Amsterdam,1331925181.0,1331921564.0,Boxtel,Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,51.583302, 5.3167
1498,US,America/New_York,1331925188.0,1331924336.0,Brooklyn,Mozilla/5.0,Windows NT 6.1,t.co,www.usaid.gov,40.6525, -73.955399
1499,US,America/Chicago,1331925189.0,1326477025.0,Monroe,Mozilla/4.0,Windows NT 6.1,www.usa.gov,answers.usa.gov,32.499298, -92.0597
1500,US,America/New_York,1331925191.0,1331921280.0,Atlanta,Mozilla/4.0,Windows NT 6.1,bitly.com,www.doe.virginia.gov,33.876701, -84.334099
1501,US,America/Los_Angeles,1331925192.0,1306414253.0,Los Angeles,Mozilla/5.0,Windows NT 6.1,fanscape.com,www.ftc.gov,34.041599, -118.298798
1502,US,America/Los_Angeles,1331925196.0,1331908890.0,Fairfield,Mozilla/5.0,Windows NT 6.1,t.co,www.cbo.gov,38.283199, -122.008499
1503,US,America/New_York,1331925196.0,1319563556.0,Hallandale,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,25.9863, -80.151802
1504,US,America/New_York,1331925197.0,1331155985.0,Charlotte,Mozilla/4.0,Macintosh,direct,www.dcr.virginia.gov,35.3041, -80.7267
1505,US,America/New_York,1331925198.0,1331924336.0,Brooklyn,Mozilla/5.0,Macintosh,t.co,www.usaid.gov,40.6525, -73.955399
1506,US,America/Phoenix,1331925197.0,1331840856.0,Tucson,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.whitehouse.gov,32.2369, -110.955902
1507,GB,Europe/London,1331925199.0,1331922854.0,London,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,51.500198, -0.1262
1508,BE,Europe/Brussels,1331925199.0,1331922854.0,Obourg,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,50.466702, 4.0
1509,US,America/Denver,1331925200.0,1319563556.0,Fort Collins,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,40.561001, -105.053596
1510,US,America/Chicago,1331925200.0,1319563556.0,Frisco,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,33.149899, -96.855499
1511,LT,Europe/Vilnius,1331925204.0,1331922854.0,Vilnius,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,54.6833, 25.3167
1512,US,America/New_York,1331925205.0,1331919941.0,Washington,Mozilla/4.0,Windows NT 6.1,t.co,boxer.senate.gov,38.9007, -77.043098
1513,US,America/New_York,1331925205.0,1273672411.0,Worcester,Mozilla/4.0,Windows NT 6.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,42.364799, -71.896896
1514,US,America/New_York,1331925205.0,1273672506.0,Worcester,Mozilla/4.0,Windows NT 6.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,42.364799, -71.896896
1515,US,America/New_York,1331925205.0,1319563556.0,Mount Laurel,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,39.957199, -74.916199
1516,US,America/Chicago,1331925209.0,1331915758.0,Frankfort,Mozilla/5.0,Windows NT 6.0,t.co,democrats.senate.gov,41.473801, -87.8377
1517,IT,Europe/Rome,1331925210.0,1331922854.0,Milan,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,45.466702, 9.2
1518,US,America/Chicago,1331925210.0,1331840856.0,Troy,Mozilla/5.0,iPhone,t.co,www.whitehouse.gov,38.9977, -90.984703
1519,US,America/Los_Angeles,1331925211.0,1299177844.0,Los Angeles,Mozilla/5.0,Windows NT 6.1,t.co,www.edd.ca.gov,34.048801, -118.339996
1520,DK,Europe/Copenhagen,1331925212.0,1331922854.0,Aabenraa,Mozilla/5.0,Windows NT 6.1,m.facebook.com,www.nasa.gov,55.033298, 9.4333
1521,US,America/New_York,1331925213.0,1319563556.0,Hallandale,Mozilla/5.0,Windows NT 5.1,direct,www.nysdot.gov,25.9863, -80.151802
1522,US,America/New_York,1331925215.0,1331921280.0,Atlanta,Mozilla/4.0,Windows NT 6.1,bitly.com,www.doe.virginia.gov,33.876701, -84.334099
1523,US,America/New_York,1331925216.0,1331922854.0,Tewksbury,Mozilla/5.0,Windows NT 6.1,plus.url.google.com,www.nasa.gov,42.6105, -71.230598
1524,US,America/New_York,1331925219.0,1273672411.0,Shrewsbury,Mozilla/5.0,Windows NT 6.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,42.286499, -71.714699
1525,US,America/New_York,1331925219.0,1273672506.0,Shrewsbury,Mozilla/5.0,Windows NT 6.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,42.286499, -71.714699
1526,US,America/New_York,1331925218.0,1319563556.0,Hallandale,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,25.9863, -80.151802
1527,PT,Europe/Lisbon,1331925218.0,1331922854.0,Lisboa,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,38.716702, -9.1333
1528,NL,Europe/Amsterdam,1331925224.0,1331922854.0,Assendelft,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,52.466702, 4.75
1529,US,America/New_York,1331925224.0,1299152922.0,Cleveland,Mozilla/5.0,Windows NT 6.0,direct,clinton3.nara.gov,41.478901, -81.647301
1530,JO,Asia/Amman,1331925224.0,1323720513.0,Amman,Mozilla/4.0,Windows NT 6.1,t.co,www.cbp.gov,31.950001, 35.9333
1531,NL,Europe/Amsterdam,1331925226.0,1331922854.0,Weesp,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,52.3167, 5.0333
1532,US,America/New_York,1331925227.0,1319563556.0,Thomaston,Mozilla/5.0,Ubuntu 14.04.6,direct,www.nysdot.gov,41.6576, -73.096497
1533,US,America/New_York,1331925229.0,1319563556.0,Hallandale,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,25.9863, -80.151802
1534,US,America/Indianapolis,1331925231.0,1331922854.0,West Lafayette,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,40.4249, -86.916199
1535,BR,America/Sao_Paulo,1331925232.0,1331923068.0,SPaulo,Mozilla/5.0,Windows NT 6.1,favstar.fm,apod.nasa.gov,-23.5333, -46.616699
1536,US,America/Los_Angeles,1331925234.0,1331914358.0,Las Vegas,Mozilla/5.0,Windows NT 6.1,t.co,www.whitehouse.gov,36.110001, -115.2118
1537,GB,Europe/London,1331925233.0,1331922854.0,Lincoln,Mozilla/4.0,Macintosh,www.facebook.com,www.nasa.gov,53.233299, -0.5333
1538,US,America/New_York,1331925234.0,1319563556.0,Hallandale,Mozilla/5.0,Windows NT 6.0,direct,www.nysdot.gov,25.9863, -80.151802
1539,GB,Europe/London,1331925236.0,1331922854.0,London,Vodafone/1.0/LG-KU990i/V10c,Windows NT 6.1,direct,www.nasa.gov,51.500198, -0.1262
1540,US,America/New_York,1331925237.0,1319563556.0,White Plains,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,41.029099, -73.758003
1541,NO,Europe/Oslo,1331925236.0,1331922854.0,Oslo,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,59.916698, 10.75
1542,US,America/New_York,1331925239.0,1301298479.0,Paramus,Mozilla/4.0,Windows NT 6.1,direct,www.fda.gov,40.9445, -74.07
1543,US,America/Chicago,1331925240.0,1319563556.0,Appleton,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,44.338501, -88.404198
1544,CA,America/Rainy_River,1331925244.0,1331922170.0,Toronto,Mozilla/5.0,Windows NT 6.1,t.co,www.ncbi.nlm.nih.gov,43.666698, -79.416702
1545,US,America/New_York,1331925243.0,1331921280.0,Atlanta,Mozilla/4.0,iPhone,bitly.com,www.doe.virginia.gov,33.876701, -84.334099
1546,JO,Asia/Amman,1331925245.0,1323720513.0,Amman,Mozilla/4.0,Windows NT 6.1,t.co,www.cbp.gov,31.950001, 35.9333
1547,US,America/New_York,1331925246.0,1329081644.0,Holland,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.ncbi.nlm.nih.gov,42.8526, -86.126297
1548,US,America/Chicago,1331925250.0,1331904598.0,Ferris,Mozilla/5.0,iPad,twitter.com,www.nasa.gov,32.542702, -96.617599
1549,US,America/New_York,1331925252.0,1331664992.0,New York,Mozilla/5.0,iPad,www.reddit.com,www.cbo.gov,40.761902, -73.976303
1550,US,America/Chicago,1331925253.0,1331922854.0,Houston,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,29.587799, -95.224098
1551,US,America/New_York,1331925254.0,1273672506.0,Westborough,Mozilla/5.0,Macintosh,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,42.2658, -71.610497
1552,US,America/New_York,1331925254.0,1273672411.0,Westborough,Mozilla/5.0,Macintosh,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,42.2658, -71.610497
1553,US,America/New_York,1331925254.0,1331924754.0,Cary,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.choosemyplate.gov,35.782101, -78.817703
1554,US,America/New_York,1331925259.0,1273672506.0,Westborough,Mozilla/5.0,Windows NT 6.0,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,42.2658, -71.610497
1555,US,America/New_York,1331925259.0,1273672411.0,Westborough,Mozilla/5.0,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,42.2658, -71.610497
1556,US,America/New_York,1331925261.0,1319563556.0,Allentown,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,40.567799, -75.482803
1557,US,America/Los_Angeles,1331925266.0,1331734804.0,North Las Vegas,Mozilla/5.0,Windows NT 6.1,www.virginiamemory.com,www.lva.virginia.gov,36.253601, -115.145897
1558,US,America/New_York,1331925271.0,1255769846.0,Kennesaw,Mozilla/5.0,Windows NT 6.1,direct,toxtown.nlm.nih.gov,34.010399, -84.623901
1559,US,America/New_York,1331925276.0,1331911584.0,New York,Mozilla/5.0,Windows NT 6.1,t.co,www.whitehouse.gov,40.761902, -73.976303
1560,US,America/New_York,1331925274.0,1319563556.0,Hallandale,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,25.9863, -80.151802
1561,US,America/Los_Angeles,1331925277.0,1331854903.0,Spokane,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,47.677898, -117.379303
1562,US,America/New_York,1331925279.0,1331236547.0,Silver Spring,Mozilla/5.0,Windows NT 6.1,www.aashtojournal.org,appropriations.house.gov,39.004601, -77.036903
1563,US,America/New_York,1331925279.0,1329999686.0,Gainesville,Mozilla/5.0,Windows NT 5.1,t.co,www.exim.gov,29.764099, -82.385101
1564,US,America/New_York,1331925280.0,1319563556.0,White Plains,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,41.029099, -73.758003
1565,US,America/New_York,1331925281.0,1319563556.0,White Plains,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,41.029099, -73.758003
1566,US,America/New_York,1331925287.0,1328745636.0,Hopewell Junction,Mozilla/5.0,Windows NT 6.1,direct,www.irs.gov,41.545799, -73.781502
1567,US,America/Los_Angeles,1331925288.0,1319563556.0,Santa Ana,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,33.743801, -117.865799
1568,US,America/New_York,1331925290.0,1331924601.0,Clarksville,Mozilla/5.0,Windows NT 6.1,direct,www.mcc.gov,39.201801, -76.931
1569,US,America/Chicago,1331925291.0,1319563556.0,Saint Louis,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,38.6385, -90.302597
1570,US,America/Indianapolis,1331925292.0,1331567925.0,Warsaw,Mozilla/5.0,iPhone,www.indy.gov,www.indy.gov,41.237202, -85.8592
1571,US,America/New_York,1331925292.0,1319563556.0,White Plains,Mozilla/5.0,Windows NT 5.1,direct,www.nysdot.gov,41.029099, -73.758003
1572,US,America/New_York,1331925292.0,1331911584.0,Glenmoore,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.whitehouse.gov,40.100201, -75.756203
1573,CA,America/Winnipeg,1331925293.0,1331908247.0,Portage La Prairie,Mozilla/5.0,Windows NT 6.1,twitter.com,www.nasa.gov,49.966702, -98.300003
1574,US,America/Chicago,1331925296.0,1331833006.0,Brownsville,Mozilla/5.0,Windows NT 6.1,www.facebook.com,blog.usa.gov,25.950899, -97.325401
1575,US,America/New_York,1331925297.0,1319563556.0,Orlando,Mozilla/5.0,iPad,direct,www.nysdot.gov,28.4806, -81.2584
1576,PL,Europe/Warsaw,1331925296.0,1331922854.0,Cracow,Mozilla/5.0,Macintosh,plus.url.google.com,www.nasa.gov,50.083302, 19.9167
1577,BR,America/Sao_Paulo,1331925297.0,1331728309.0,Niter,Mozilla/5.0,Macintosh,yt-gadget003.appspot.com,www.nasa.gov,-22.884399, -43.094398
1578,US,America/New_York,1331925298.0,1330707731.0,Huntingdon Valley,Mozilla/5.0,Macintosh,www.groupon.com,www.nps.gov,40.1287, -75.0597
1579,US,America/New_York,1331925302.0,1331814239.0,Newtown Square,Mozilla/5.0,iPhone,www.barackobama.com,www.whitehouse.gov,39.985298, -75.436699
1580,US,America/New_York,1331925304.0,1331925280.0,Ithaca,Mozilla/5.0,Windows NT 6.1,direct,www.nsf.gov,42.448502, -76.4804
1581,AU,Australia/NSW,1331925305.0,1331908247.0,Newcastle,Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,-32.916698, 151.75
1582,IN,Asia/Calcutta,1331925306.0,1331908247.0,Ahmadabad,Mozilla/5.0,Windows NT 5.1,twitter.com,www.nasa.gov,23.0333, 72.616699
1583,US,Pacific/Honolulu,1331925308.0,1331921801.0,Honolulu,Mozilla/4.0,Windows NT 6.1,direct,www.navy.mil,21.3139, -157.824493
1584,US,America/New_York,1331925307.0,1331922854.0,Greenville,Mozilla/5.0,Windows NT 6.1,plus.url.google.com,www.nasa.gov,34.847698, -82.379097
1585,RS,Europe/Belgrade,1331925310.0,1331922854.0,Belgrade,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,44.8186, 20.4681
1586,US,America/New_York,1331925314.0,1331924601.0,Harrisburg,Mozilla/4.0,Windows NT 5.1,direct,www.mcc.gov,40.284302, -76.844597
1587,US,America/New_York,1331925314.0,1273672411.0,Brookline,Mozilla/4.0,Linux,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,42.3326, -71.128197
1588,US,America/New_York,1331925314.0,1273672506.0,Brookline,Mozilla/4.0,Windows NT 6.0,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,42.3326, -71.128197
1589,CA,America/Winnipeg,1331925313.0,1253709958.0,Winnipeg,Mozilla/5.0,Macintosh,t.co,www.wsdot.wa.gov,49.883301, -97.166702
1590,US,America/Chicago,1331925315.0,1331925139.0,Marion,Mozilla/5.0,Windows,t.co,harkin.senate.gov,42.060398, -91.5858
1591,US,America/New_York,1331925317.0,1331915758.0,Washington,Mozilla/5.0,Windows NT 6.1,direct,democrats.senate.gov,38.893299, -77.014603
1592,US,America/Chicago,1331925315.0,1319563556.0,Frisco,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,33.149899, -96.855499
1593,US,America/New_York,1331925317.0,1329509708.0,Alexandria,Mozilla/5.0,Windows NT 6.1,links.govdelivery.com,www.fema.gov,38.811501, -77.128502
1594,GB,Europe/London,1331925317.0,1331838932.0,Coventry,Mozilla/5.0,Windows,t.co,www.ncbi.nlm.nih.gov,52.416698, -1.55
1595,US,America/New_York,1331925319.0,1331922854.0,Newport,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,39.074699, -84.479202
1596,US,America/New_York,1331925322.0,1319563556.0,Fort Lauderdale,Mozilla/5.0,iPhone,direct,www.nysdot.gov,26.085199, -80.1754
1597,US,America/New_York,1331925324.0,1319563556.0,Clearwater,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,27.9617, -82.736801
1598,US,America/Chicago,1331925325.0,1319563556.0,Chicago,Mozilla/5.0,Windows NT 5.1,direct,www.nysdot.gov,41.946301, -87.812698
1599,US,America/Los_Angeles,1331925325.0,1331902536.0,Los Angeles,Mozilla/5.0,Windows NT 6.1,twitter.com,www.fairfaxcounty.gov,34.041599, -118.298798
1600,US,America/New_York,1331925328.0,1331814239.0,Franklin,Mozilla/5.0,Windows NT 6.1,www.barackobama.com,www.whitehouse.gov,39.5327, -84.2901
1601,US,America/New_York,1331925327.0,1324701070.0,New York,Mozilla/5.0,Windows NT 6.1,es.wikipedia.org,factfinder.census.gov,40.795799, -73.977501
1602,US,America/Los_Angeles,1331925327.0,1331848364.0,Westminster,Mozilla/4.0,Windows NT 6.1,www.facebook.com,www.whitehouse.gov,33.747398, -117.993896
1603,US,America/New_York,1331925329.0,1330548272.0,Washington,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nkdep.nih.gov,38.909698, -77.023102
1604,US,America/New_York,1331925330.0,1301298479.0,Paramus,Mozilla/4.0,Windows NT 6.1,direct,www.fda.gov,40.9445, -74.07
1605,IN,Asia/Calcutta,1331925331.0,1331922854.0,Bangalore,Mozilla/4.0,iPad,www.facebook.com,www.nasa.gov,12.9833, 77.583298
1606,US,America/Los_Angeles,1331925331.0,1331833006.0,Fresno,Mozilla/5.0,Windows NT 5.1,www.facebook.com,blog.usa.gov,36.769501, -119.795097
1607,ZA,Africa/Johannesburg,1331925332.0,1331922854.0,Johannesburg,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,-26.200001, 28.0833
1608,US,America/Los_Angeles,1331925335.0,1319563556.0,Bell,Mozilla/5.0,Windows,direct,www.nysdot.gov,33.976101, -118.153503
1609,US,America/Chicago,1331925335.0,1326124065.0,Harrogate,Mozilla/5.0,Windows NT 6.1,news.tn.gov,tn.gov,36.553001, -83.547699
1610,US,America/New_York,1331925334.0,1331924601.0,Washington,Mozilla/4.0,Windows NT 6.1,direct,www.mcc.gov,38.8932, -77.049004
1611,US,America/New_York,1331925337.0,1305883972.0,Alexandria,Mozilla/5.0,Windows,www.citizencorps.gov,www.citizencorps.gov,38.811501, -77.128502
1612,US,America/New_York,1331925343.0,1319563556.0,Thomaston,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,41.6576, -73.096497
1613,US,America/Denver,1331925347.0,1319563556.0,Denver,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,39.743698, -104.979301
1614,US,America/Los_Angeles,1331925349.0,1331842597.0,San Pablo,Mozilla/5.0,Windows NT 5.1,www.latimes.com,ag.ca.gov,37.9809, -122.333199
1615,US,America/New_York,1331925348.0,1319563556.0,Potomac,Mozilla/5.0,Linux,direct,www.nysdot.gov,39.027401, -77.236504
1616,US,America/New_York,1331925349.0,1319563556.0,White Plains,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,41.029099, -73.758003
1617,US,America/Phoenix,1331925348.0,1331922854.0,Phoenix,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,33.522202, -112.0839
1618,US,America/Chicago,1331925350.0,1331814239.0,Memphis,Mozilla/5.0,Macintosh,t.co,www.whitehouse.gov,35.124199, -89.952103
1619,US,America/Chicago,1331925351.0,1319563556.0,Appleton,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,44.338501, -88.404198
1620,RO,Europe/Bucharest,1331925352.0,1331922854.0,Bucharest,Mozilla/5.0,Windows NT 6.1,direct,www.nasa.gov,44.4333, 26.1
1621,CA,America/Montreal,1331925353.0,1331815838.0,Montreal,Mozilla/5.0,iPhone,direct,oversight.house.gov,45.5, -73.583298
1622,US,America/New_York,1331925354.0,1319563556.0,White Plains,Mozilla/5.0,Windows,direct,www.nysdot.gov,41.029099, -73.758003
1623,CA,America/Montreal,1331925355.0,1331922854.0,Montreal,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,45.5, -73.583298
1624,KN,America/St_Kitts,1331925358.0,1331837313.0,Basseterre,Mozilla/5.0,Linux,twitter.com,www.fda.gov,17.299999, -62.716702
1625,US,America/New_York,1331925357.0,1319563556.0,Acworth,Mozilla/5.0,iPhone,direct,www.nysdot.gov,34.1036, -84.637398
1626,US,America/New_York,1331925357.0,1319563556.0,Louisville,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,38.2085, -85.691803
1627,US,America/New_York,1331925360.0,1331911584.0,New Haven,Mozilla/5.0,iPad,t.co,www.whitehouse.gov,41.3111, -72.924103
1628,US,America/New_York,1331925370.0,1331924753.0,Washington,Mozilla/5.0,Windows,direct,www.fairfaxcounty.gov,38.909698, -77.023102
1629,US,America/New_York,1331925369.0,1331924601.0,Washington,Mozilla/5.0,Windows NT 5.1,direct,www.mcc.gov,38.904202, -77.031998
1630,US,America/New_York,1331925369.0,1319563556.0,Forest Hill,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,39.584599, -76.3918
1631,US,America/New_York,1331925371.0,1319563556.0,Clearwater,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,27.9617, -82.736801
1632,CA,America/Rainy_River,1331925371.0,1271865731.0,Mississauga,Mozilla/5.0,Windows NT 5.1,t.co,www.dol.gov,43.150002, -79.5
1633,US,America/New_York,1331925374.0,1319563556.0,Laurel,Mozilla/5.0,Linux,direct,www.nysdot.gov,39.096699, -76.877899
1634,US,America/New_York,1331925372.0,1319563556.0,Pompano Beach,Mozilla/5.0,Windows NT 5.1,direct,www.nysdot.gov,26.26, -80.191704
1635,US,America/New_York,1331925373.0,1331922854.0,Titusville,Mozilla/5.0,iPhone,www.facebook.com,www.nasa.gov,28.568001, -80.867996
1636,US,America/Los_Angeles,1331925375.0,1331915247.0,Woodland Hills,Mozilla/5.0,Windows NT 6.1,t.co,www.crh.noaa.gov,34.163399, -118.607697
1637,US,America/New_York,1331925375.0,1331924900.0,Portland,Mozilla/5.0,Macintosh,t.co,www.maine.gov,43.658901, -70.261497
1638,US,America/Los_Angeles,1331925375.0,1331825200.0,Woodland Hills,Mozilla/5.0,Windows NT 6.1,direct,www.nasa.gov,34.1749, -118.615196
